83.396 87.00 0.00
83.412 0.00 0.00
83.427 292.00 0.00
83.429 0.00 0.00
83.444 239.00 0.00
83.46 229.00 0.00
83.476 0.00 0.00
83.491 312.00 0.00
83.507 141.00 0.00
83.509 0.00 0.00
83.528 327.00 0.00
83.538 58.00 0.00
83.553 34.00 0.00
83.555 297.00 0.00
83.57 0.00 0.00
83.586 214.00 0.00
83.606 249.00 0.00
83.625 0.00 0.00
83.627 297.00 0.00
83.642 166.00 0.00
83.658 0.00 0.00
83.674 332.00 0.00
83.689 78.00 0.00
83.691 4.00 0.00
83.707 283.00 0.00
83.723 0.00 0.00
83.738 253.00 0.00
83.754 219.00 0.00
83.756 0.00 0.00
83.771 317.00 0.00
83.787 126.00 0.00
83.803 0.00 0.00
83.818 322.00 0.00
83.82 43.00 0.00
83.835 58.00 0.00
83.849 292.00 0.00
83.865 0.00 0.00
83.881 229.00 0.00
83.883 239.00 0.00
83.898 0.00 0.00
83.908 307.00 0.00
83.924 151.00 0.00
83.925 0.00 0.00
83.94 327.00 0.00
83.956 68.00 0.00
83.972 24.00 0.00
83.986 302.00 0.00
83.988 0.00 0.00
84.003 200.00 0.00
84.019 253.00 0.00
84.035 0.00 0.00
84.053 292.00 0.00
84.063 175.00 0.00
84.065 0.00 0.00
84.08 327.00 0.00
84.096 87.00 0.00
84.111 0.00 0.00
84.113 288.00 0.00
84.128 0.00 0.00
84.144 244.00 0.00
84.159 224.00 0.00
84.175 0.00 0.00
84.177 317.00 0.00
84.192 136.00 0.00
84.208 0.00 0.00
84.224 327.00 0.00
84.239 53.00 0.00
84.241 43.00 0.00
84.256 297.00 0.00
84.272 0.00 0.00
84.287 219.00 0.00
84.307 244.00 0.00
84.309 0.00 0.00
84.328 302.00 0.00
84.338 161.00 0.00
84.358 0.00 0.00
84.373 332.00 0.00
84.375 73.00 0.00
84.39 9.00 0.00
84.406 283.00 0.00
84.415 0.00 0.00
84.435 258.00 0.00
84.437 214.00 0.00
84.456 0.00 0.00
84.472 322.00 0.00
84.488 126.00 0.00
84.489 0.00 0.00
84.504 322.00 0.00
84.52 39.00 0.00
84.536 63.00 0.00
84.553 292.00 0.00
84.555 0.00 0.00
84.564 234.00 0.00
84.58 234.00 0.00
84.595 0.00 0.00
84.61 312.00 0.00
84.626 151.00 0.00
84.628 0.00 0.00
84.644 327.00 0.00
84.66 63.00 0.00
84.675 29.00 0.00
84.677 302.00 0.00
84.693 0.00 0.00
84.709 205.00 0.00
84.725 253.00 0.00
84.746 0.00 0.00
84.748 292.00 0.00
84.757 175.00 0.00
84.773 0.00 0.00
84.789 332.00 0.00
84.804 83.00 0.00
84.806 0.00 0.00
84.825 288.00 0.00
84.835 0.00 0.00
84.85 249.00 0.00
84.866 224.00 0.00
84.868 0.00 0.00
84.883 317.00 0.00
84.903 136.00 0.00
84.913 0.00 0.00
84.928 327.00 0.00
84.93 48.00 0.00
84.946 48.00 0.00
84.966 297.00 0.00
84.975 0.00 0.00
84.995 219.00 0.00
84.997 244.00 0.00
85.016 0.00 0.00
85.026 307.00 0.00
85.045 161.00 0.00
85.055 0.00 0.00
85.057 332.00 0.00
85.076 73.00 0.00
85.096 14.00 0.00
85.112 307.00 0.00
85.113 0.00 0.00
85.128 195.00 0.00
85.144 258.00 0.00
85.16 0.00 0.00
85.176 288.00 0.00
85.191 180.00 0.00
85.193 0.00 0.00
85.208 327.00 0.00
85.224 92.00 0.00
85.24 0.00 0.00
85.241 292.00 0.00
85.257 0.00 0.00
85.273 239.00 0.00
85.283 234.00 0.00
85.295 0.00 0.00
85.297 312.00 0.00
85.313 146.00 0.00
85.329 0.00 0.00
85.345 327.00 0.00
85.36 58.00 0.00
85.362 34.00 0.00
85.377 302.00 0.00
85.393 0.00 0.00
85.409 209.00 0.00
85.425 249.00 0.00
85.426 0.00 0.00
85.441 297.00 0.00
85.457 170.00 0.00
85.476 0.00 0.00
85.492 332.00 0.00
85.493 78.00 0.00
85.506 0.00 0.00
85.526 288.00 0.00
85.542 0.00 0.00
85.559 253.00 0.00
85.56 219.00 0.00
85.575 0.00 0.00
85.591 317.00 0.00
85.608 131.00 0.00
85.609 0.00 0.00
85.624 327.00 0.00
85.641 48.00 0.00
85.658 53.00 0.00
85.674 297.00 0.00
85.675 0.00 0.00
85.692 229.00 0.00
85.708 239.00 0.00
85.724 0.00 0.00
85.741 312.00 0.00
85.76 156.00 0.00
85.762 0.00 0.00
85.763 332.00 0.00
85.779 68.00 0.00
85.797 19.00 0.00
85.813 307.00 0.00
85.815 0.00 0.00
85.83 200.00 0.00
85.846 258.00 0.00
85.861 0.00 0.00
85.863 292.00 0.00
85.879 180.00 0.00
85.895 0.00 0.00
85.91 332.00 0.00
85.926 87.00 0.00
85.928 0.00 0.00
85.945 292.00 0.00
85.954 0.00 0.00
85.968 244.00 0.00
85.985 229.00 0.00
85.986 0.00 0.00
86.002 317.00 0.00
86.018 141.00 0.00
86.034 0.00 0.00
86.048 332.00 0.00
86.05 53.00 0.00
86.067 39.00 0.00
86.084 302.00 0.00
86.1 0.00 0.00
86.113 214.00 0.00
86.115 249.00 0.00
86.133 0.00 0.00
86.15 302.00 0.00
86.167 166.00 0.00
86.184 0.00 0.00
86.185 332.00 0.00
86.194 78.00 0.00
86.21 4.00 0.00
86.228 283.00 0.00
86.23 0.00 0.00
86.247 258.00 0.00
86.263 219.00 0.00
86.274 0.00 0.00
86.287 317.00 0.00
86.312 126.00 0.00
86.313 0.00 0.00
86.329 327.00 0.00
86.345 43.00 0.00
86.361 58.00 0.00
86.363 297.00 0.00
86.377 0.00 0.00
86.39 229.00 0.00
86.406 239.00 0.00
86.422 0.00 0.00
86.423 312.00 0.00
86.438 151.00 0.00
86.454 0.00 0.00
86.469 332.00 0.00
86.486 63.00 0.00
86.487 24.00 0.00
86.503 302.00 0.00
86.516 0.00 0.00
86.529 205.00 0.00
86.546 253.00 0.00
86.546 0.00 0.00
86.559 292.00 0.00
